id_bien;com_code;Code postal;Nombre pieces principales;Surface Carrez du 1er lot;Type local
5061;6004;6600;1;28.08;Appartement
5062;6004;6600;2;39.33;Appartement
5063;6004;6600;3;59.2;Appartement
5064;6012;6240;1;30.1;Appartement
5065;6018;6410;4;116.59;Maison
5066;6027;6800;2;49.67;Appartement
5067;6030;6110;1;16.7;Appartement
5068;6030;6110;1;29.3;Appartement
5069;6030;6110;4;66.52;Appartement
5070;6088;6000;3;61.8;Appartement
5071;6088;6200;1;20.6;Appartement
5072;6138;6590;1;26.5;Appartement
5073;10362;10300;1;27.4;Appartement
5074;10387;10000;3;94.67;Appartement
5075;10387;10000;3;65.39;Appartement
5076;11170;11430;1;16.98;Appartement
5077;13209;13009;5;110.3;Appartement
5078;13210;13010;2;40.22;Appartement
5079;13212;13012;3;65;Appartement
5080;13214;13014;1;25.25;Appartement
5081;13216;13016;3;18.81;Maison
5082;14715;14360;1;23.78;Appartement
5083;14754;14640;2;26.63;Appartement
5084;16015;16000;2;36.54;Appartement
5085;17333;17110;1;25.74;Appartement
5086;22162;22500;2;24.3;Appartement
5087;22172;22130;2;40.13;Appartement
5088;25527;25410;4;132;Appartement
5089;26362;26000;3;66.52;Appartement
5090;28134;28100;2;39.74;Appartement
5091;28134;28100;2;56.09;Appartement
5092;28134;28100;4;68.67;Appartement
5093;29019;29200;4;72.54;Appartement
5094;29151;29600;3;47.45;Appartement
5095;2A004;20000;3;91.09;Appartement
5096;30133;30240;2;37.06;Appartement
5097;30189;30000;2;57.37;Appartement
5098;30231;30940;3;65.01;Appartement
5099;30334;30700;1;34.69;Appartement
5100;31163;31280;3;71.4;Appartement
5101;31254;31670;4;83.27;Appartement
5102;31555;31400;2;35.56;Appartement
5103;31555;31400;2;38.85;Appartement
5104;31561;31240;2;41.86;Appartement
5105;33009;33120;2;127.79;Maison
5106;33009;33120;2;36;Appartement
5107;33063;33000;2;46.27;Appartement
5108;33063;33000;1;36.09;Appartement
5109;33075;33520;3;62.23;Maison
5110;33422;33127;4;83.82;Maison
5111;33514;33780;3;51.19;Appartement
5112;33522;33400;4;70.47;Appartement
5113;33550;33140;4;79.97;Maison
5114;34023;34540;1;18.22;Appartement
5115;34023;34540;2;34.26;Appartement
5116;34150;34340;2;34.52;Maison
5117;34172;34070;3;61.33;Appartement
5118;35093;35800;3;51;Appartement
5119;35287;35800;3;81.39;Appartement
5120;37195;37520;5;77.44;Appartement
5121;38185;38000;2;38.14;Appartement
5122;38186;38650;1;28.68;Appartement
5123;38191;38750;1;30.6;Appartement
5124;38400;38430;3;67.73;Appartement
5125;38527;38114;3;59.4;Appartement
5126;38563;38500;4;98.4;Appartement
5127;39368;39400;1;33.44;Appartement
5128;40043;40170;3;30.7;Maison
5129;40046;40600;4;74.1;Appartement
5130;40065;40130;2;21.11;Appartement
5131;40184;40200;2;28;Maison
5132;40209;40440;2;42.64;Appartement
5133;40328;40480;2;39.21;Appartement
5134;42207;42400;2;40.21;Appartement
5135;42323;42340;4;104.51;Maison
5136;43157;43000;3;68.96;Appartement
5137;44055;44500;2;47.66;Appartement
5138;44055;44500;2;35;Appartement
5139;44109;44000;2;56.5;Appartement
5140;44109;44100;3;67.52;Appartement
5141;44109;44000;3;64.52;Appartement
5142;44109;44100;2;49.2;Appartement
5143;44210;44570;2;32.6;Appartement
5144;45146;45240;2;39.7;Maison
5145;45147;45400;4;79.61;Appartement
5146;45191;45330;2;26.62;Appartement
5147;45234;45100;2;43.9;Appartement
5148;49007;49100;2;60.45;Appartement
5149;49007;49000;1;30.7;Appartement
5150;49007;49000;4;83.78;Appartement
5151;49007;49000;2;41.73;Appartement
5152;50031;50270;3;40.29;Appartement
5153;51108;51000;3;64.05;Appartement
5154;51108;51000;2;32.11;Appartement
5155;54099;54150;3;71.18;Appartement
5156;54184;54270;4;90.83;Appartement
5157;54215;54390;5;119.21;Appartement
5158;54254;54860;3;74.8;Appartement
5159;54339;54220;3;71.1;Appartement
5160;56098;56600;4;74.25;Appartement
5161;56178;56300;1;27.17;Appartement
5162;56181;56290;1;25.4;Appartement
5163;56186;56170;2;55.8;Appartement
5164;59196;59320;3;42.94;Appartement
5165;59350;59000;1;32;Appartement
5166;59350;59800;2;42.95;Appartement
5167;59368;59110;4;83.32;Appartement
5168;59648;59139;2;49.47;Appartement
5169;60067;60320;4;80.51;Appartement
5170;60156;60280;2;26.28;Appartement
5171;60156;60280;2;39.33;Appartement
5172;60156;60280;1;29.01;Appartement
5173;60667;60410;2;47.18;Appartement
5174;60670;60550;4;84.76;Appartement
5175;65286;65100;4;84.23;Appartement
5176;66049;66400;2;26.2;Appartement
5177;69068;69270;3;52.51;Appartement
5178;69100;69540;3;89.4;Appartement
5179;69275;69150;3;59.01;Appartement
5180;69381;69001;2;53.26;Appartement
5181;69381;69001;1;17.41;Appartement
5182;69383;69003;4;85.81;Appartement
5183;69384;69004;3;60.04;Appartement
5184;69389;69009;1;19.32;Appartement
5185;71076;71100;3;62;Appartement
5186;72003;72700;5;88.6;Appartement
5187;73304;73150;3;68.1;Appartement
5188;74010;74000;3;76.94;Appartement
5189;74014;74300;2;32.75;Appartement
5190;74014;74300;3;51.69;Appartement
5191;74081;74300;1;47.19;Appartement
5192;74104;74210;5;107.59;Maison
5193;74160;74230;2;22.72;Appartement
5194;74224;74800;2;34.9;Appartement
5195;74258;74340;1;18.46;Appartement
5196;75103;75003;2;40.07;Appartement
5197;75103;75003;2;32.86;Appartement
5198;75103;75003;2;31.04;Appartement
5199;75104;75004;4;119.9;Appartement
5200;75105;75005;2;28.29;Appartement
5201;75105;75005;1;26.25;Appartement
5202;75106;75006;2;46.82;Appartement
5203;75107;75007;4;81.1;Appartement
5204;75108;75008;4;136.28;Appartement
5205;75111;75011;1;11.85;Appartement
5206;75111;75011;3;70.76;Appartement
5207;75112;75012;2;34.27;Appartement
5208;75112;75012;2;37.17;Appartement
5209;75114;75014;2;53.91;Appartement
5210;75115;75015;2;53.48;Appartement
5211;75115;75015;1;13.75;Appartement
5212;75115;75015;2;44.37;Appartement
5213;75115;75015;3;70.55;Appartement
5214;75116;75016;3;84.43;Appartement
5215;75117;75017;3;52.75;Appartement
5216;75117;75017;2;32.69;Appartement
5217;75117;75017;2;42.12;Appartement
5218;75118;75018;4;82.62;Appartement
5219;75118;75018;1;12.62;Appartement
5220;75118;75018;5;92.69;Appartement
5221;75119;75019;4;80.7;Appartement
5222;75119;75019;1;19.46;Appartement
5223;75119;75019;2;39.07;Appartement
5224;75120;75020;3;39.03;Appartement
5225;75120;75020;2;41.75;Appartement
5226;76164;76490;3;96.21;Appartement
5227;76217;76200;2;17.5;Appartement
5228;77053;77170;1;28.03;Appartement
5229;77067;77240;1;22.9;Appartement
5230;77240;77320;3;136.55;Appartement
5231;77288;77000;3;45.59;Appartement
5232;77350;77330;3;54.53;Appartement
5233;77479;77360;1;20.66;Appartement
5234;77514;77270;3;59.58;Appartement
5235;77514;77270;1;21;Appartement
5236;78123;78955;2;36.85;Appartement
5237;78146;78400;1;39.31;Appartement
5238;78165;78340;1;23.08;Appartement
5239;78208;78990;4;81.8;Appartement
5240;78490;78370;2;45.36;Appartement
5241;78562;78610;3;93;Maison
5242;78646;78000;1;29.55;Appartement
5243;78672;78670;2;57.53;Appartement
5244;80021;80000;3;66.33;Appartement
5245;80021;80000;2;29.84;Appartement
5246;80021;80000;5;124.96;Appartement
5247;81004;81000;1;18.45;Appartement
5248;83061;83600;4;72.78;Appartement
5249;83126;83500;5;122.07;Maison
5250;83137;83100;4;91.43;Appartement
5251;83137;83000;1;23.1;Appartement
5252;83144;83160;3;53.7;Appartement
5253;84081;84310;2;48.3;Appartement
5254;84129;84700;3;58;Appartement
5255;85012;85550;2;77.49;Appartement
5256;85234;85160;3;64.87;Appartement
5257;85234;85160;2;38.52;Appartement
5258;85294;85360;1;19.17;Maison
5259;88465;88150;4;85;Appartement
5260;91044;91160;3;64.26;Appartement
5261;91174;91100;3;64;Appartement
5262;91175;91410;1;19.36;Appartement
5263;91225;91450;4;80.97;Appartement
5264;91228;91000;3;65.4;Appartement
5265;91326;91260;1;23.87;Appartement
5266;91345;91160;3;72.39;Appartement
5267;91432;91420;2;27.71;Appartement
5268;91477;91120;3;51.35;Appartement
5269;91477;91120;1;15.53;Appartement
5270;91477;91120;4;74.6;Appartement
5271;91525;91410;1;20.06;Appartement
5272;91549;91700;3;54.75;Appartement
5273;91549;91700;2;48;Appartement
5274;91657;91270;3;66.96;Appartement
5275;91687;91170;1;21.62;Appartement
5276;91687;91170;4;78.4;Appartement
5277;91691;91330;4;78.59;Appartement
5278;92004;92600;3;62.82;Appartement
5279;92004;92600;2;18.48;Appartement
5280;92004;92600;2;37.01;Appartement
5281;92007;92220;4;85.39;Appartement
5282;92012;92100;2;32.61;Appartement
5283;92012;92100;1;20.05;Maison
5284;92012;92100;3;43.08;Appartement
5285;92012;92100;3;58.11;Appartement
5286;92020;92320;1;30.42;Appartement
5287;92020;92320;2;26.93;Appartement
5288;92022;92370;1;28.3;Appartement
5289;92023;92140;2;69.65;Appartement
5290;92025;92700;2;32.01;Appartement
5291;92026;92400;3;66.85;Appartement
5292;92026;92400;1;17.8;Appartement
5293;92032;92260;4;72.62;Appartement
5294;92040;92130;2;24.89;Appartement
5295;92040;92130;2;65.95;Appartement
5296;92044;92300;3;49.14;Appartement
5297;92048;92190;3;53.01;Appartement
5298;92048;92360;3;55.68;Appartement
5299;92050;92000;4;75.32;Appartement
5300;92051;92200;5;97.25;Appartement
5301;92063;92500;3;94.89;Appartement
5302;92063;92500;4;90.55;Appartement
5303;92064;92210;1;34.75;Appartement
5304;92073;92150;4;77.21;Appartement
5305;93005;93600;1;17.73;Appartement
5306;93048;93100;2;41.7;Appartement
5307;93055;93500;1;29.03;Appartement
5308;93062;93340;2;42.23;Appartement
5309;93064;93110;3;68.11;Appartement
5310;93070;93400;1;20.22;Appartement
5311;94002;94140;1;33;Appartement
5312;94011;94380;4;69.64;Appartement
5313;94022;94600;4;74.58;Appartement
5314;94028;94000;4;56.92;Appartement
5315;94033;94120;1;22.69;Appartement
5316;94037;94250;1;19.12;Appartement
5317;94038;94240;4;90.53;Appartement
5318;94041;94200;4;55.62;Appartement
5319;94058;94170;3;49.83;Appartement
5320;94068;94100;3;46.96;Appartement
5321;94068;94210;3;60.14;Appartement
5322;94079;94350;2;27.86;Appartement
5323;94080;94300;3;63.72;Appartement
5324;94080;94300;4;116.3;Appartement
5325;94080;94300;1;17.1;Appartement
5326;95252;95130;3;58.99;Appartement
5327;95424;95370;3;60;Appartement
5328;95572;95310;5;85.92;Appartement
5329;95572;95310;3;65.53;Appartement
5330;95607;95150;1;16.46;Appartement
5331;95607;95150;2;40.61;Appartement
5332;95612;95500;2;44.21;Appartement
5333;973304;97310;3;75.92;Appartement
5334;974411;97400;1;14.99;Appartement
5335;1202;1150;2;52.6;Appartement
5336;1357;1130;2;42;Appartement
5337;1419;1710;5;124.55;Maison
5338;4070;4000;1;23.25;Appartement
5339;4203;4140;2;29.66;Appartement
5340;6004;6600;4;85.35;Appartement
5341;6012;6240;1;27.01;Appartement
5342;6018;6410;2;29.42;Appartement
5343;6029;6400;1;47.71;Appartement
5344;6029;6400;2;55.77;Appartement
5345;6032;6320;2;58.53;Appartement
5346;6071;6470;1;28.35;Appartement
5347;6088;6000;5;154;Appartement
5348;6088;6000;3;78.01;Appartement
5349;6088;6000;2;54.03;Appartement
5350;6088;6000;1;36.54;Appartement
5351;6094;6470;2;43;Appartement
5352;6123;6700;3;63.66;Appartement
5353;6123;6700;4;81.13;Maison
5354;6157;6140;2;31.55;Appartement
5355;7010;7100;5;98.72;Appartement
5356;7102;7500;3;55.54;Appartement
5357;8090;8110;3;75.19;Appartement
5358;8190;8600;0;8.5;Appartement
5359;10333;10120;2;47.32;Appartement
5360;10362;10300;3;66.31;Appartement
5361;11076;11400;3;65.29;Appartement
5362;11202;11370;2;26.31;Maison
5363;11262;11100;1;28.45;Appartement
5364;11281;11150;2;4;Appartement
5365;13007;13390;2;31.33;Appartement
5366;13028;13600;3;61.93;Appartement
5367;13101;13119;3;65.97;Maison
5368;13202;13002;2;49.63;Appartement
5369;13203;13003;5;77.69;Appartement
5370;13204;13004;3;48.82;Appartement
5371;13206;13006;2;27.56;Appartement
5372;13207;13007;3;61.71;Appartement
5373;13207;13007;3;70.72;Appartement
5374;13207;13007;1;33.97;Appartement
5375;13210;13010;2;41.6;Appartement
5376;13210;13010;2;29.81;Appartement
5377;13211;13011;2;53.57;Appartement
5378;13211;13011;2;38.6;Appartement
5379;13213;13013;4;73.65;Maison
5380;13213;13013;1;38.99;Appartement
5381;13213;13013;3;68.4;Appartement
5382;13213;13013;1;35.8;Appartement
5383;13214;13014;3;55.49;Appartement
5384;13214;13014;2;50.44;Appartement
5385;13216;13016;2;46.69;Maison
5386;14220;14800;3;76.49;Appartement
5387;14338;14510;2;37.28;Appartement
5388;14338;14510;1;28.12;Appartement
5389;14715;14360;2;46.64;Appartement
5390;14715;14360;2;35.55;Appartement
5391;17300;17000;3;69.8;Appartement
5392;17300;17000;2;35.95;Appartement
5393;22113;22300;2;45.71;Appartement
5394;22206;22170;3;88.68;Appartement
5395;22222;22580;3;65;Appartement
5396;24037;24100;1;24.78;Appartement
5397;24322;24000;6;118.32;Appartement
5398;24335;33220;3;65.16;Appartement
5399;24547;24120;2;48.04;Appartement
5400;25056;25000;3;65.14;Appartement
5401;25307;25370;1;42.66;Appartement
5402;25411;25500;3;54.24;Appartement
5403;26057;26300;3;66.67;Appartement
5404;26281;26100;4;97.65;Maison
5405;26362;26000;2;51.75;Appartement
5406;26362;26000;4;70.91;Appartement
5407;28085;28000;3;68.32;Appartement
5408;28085;28000;3;72.55;Maison
5409;29233;29300;3;48.96;Appartement
5410;2A130;20166;2;32.51;Appartement
5411;2A249;20110;3;47.05;Appartement
5412;2A271;20167;2;7.35;Appartement
5413;2A271;20167;2;45.98;Appartement
5414;2A362;20144;1;27.73;Appartement
5415;31113;31320;2;43.31;Appartement
5416;31451;31250;1;18.8;Appartement
5417;33005;33510;1;24.27;Appartement
5418;33009;33120;2;38.95;Appartement
5419;33009;33120;1;32.35;Appartement
5420;33011;33740;2;42.66;Appartement
5421;33063;33100;3;65.24;Appartement
5422;33063;33800;4;160.44;Appartement
5423;33063;33800;3;69.83;Appartement
5424;33063;33800;2;42.18;Appartement
5425;33063;33000;3;68.07;Appartement
5426;33063;33000;3;46.2;Appartement
5427;33063;33300;3;64.5;Appartement
5428;33075;33520;3;57.64;Appartement
5429;33214;33680;3;120.02;Maison
5430;33238;33850;2;44.21;Appartement
5431;33297;33480;3;79.7;Maison
5432;33312;33290;3;62.47;Maison
5433;33318;33600;3;64.55;Appartement
5434;33514;33780;4;98.38;Appartement
5435;33514;33780;3;65.87;Appartement
5436;33522;33400;1;21.74;Appartement
5437;34003;34300;1;29.36;Appartement
5438;34023;34540;1;18.29;Appartement
5439;34247;34980;2;40.05;Appartement
5440;34301;34200;4;152.73;Appartement
5441;34301;34200;1;22.86;Appartement
5442;34327;34740;2;45.28;Appartement
5443;35051;35510;3;63.88;Appartement
5444;35055;35135;2;36.01;Appartement
5445;35238;35000;1;29;Appartement
5446;35288;35400;1;22.73;Appartement
5447;35288;35400;1;23.35;Appartement
5448;35288;35400;2;32.39;Appartement
5449;35288;35400;1;20;Appartement
5450;37122;37300;3;63.17;Appartement
5451;38169;38600;3;68.96;Appartement
5452;38185;38000;2;51.58;Appartement
5453;38185;38000;4;104.96;Appartement
5454;38191;38750;2;20.6;Appartement
5455;38225;38880;2;37.61;Appartement
5456;38382;38120;5;100.1;Appartement
5457;38416;38160;4;71.55;Maison
5458;38416;38160;4;72.11;Maison
5459;38562;38220;2;39.91;Appartement
5460;40046;40600;2;39.6;Appartement
5461;40046;40600;2;45;Maison
5462;40046;40600;3;69.05;Appartement
5463;40065;40130;1;23.1;Appartement
5464;40065;40130;1;39.09;Appartement
5465;40065;40130;2;32.08;Appartement
5466;40088;40100;1;20.07;Appartement
5467;40088;40100;2;51.92;Appartement
5468;40088;40100;3;59.34;Appartement
5469;40088;40100;2;47.72;Appartement
5470;40296;40510;3;55;Maison
5471;40328;40480;2;33.4;Appartement
5472;40328;40480;2;30.19;Appartement
5473;41151;41400;1;23.24;Appartement
5474;42071;42120;2;84;Appartement
5475;42149;42210;2;45.8;Appartement
5476;42204;42380;1;60.15;Appartement
5477;42207;42400;4;84.29;Appartement
5478;42218;42100;3;78.38;Appartement
5479;42222;42330;3;66.36;Appartement
5480;42275;42270;3;71.11;Appartement
5481;44026;44470;2;56.3;Appartement
5482;44049;44490;3;57.7;Appartement
5483;44070;44690;2;39.6;Appartement
5484;44098;44780;3;56.51;Maison
5485;44109;44300;2;48.4;Appartement
5486;44109;44200;3;73.67;Appartement
5487;44109;44000;2;20.86;Appartement
5488;44109;44100;2;38.25;Appartement
5489;44109;44100;1;15.76;Appartement
5490;44131;44210;1;28.08;Appartement
5491;44132;44380;3;75.36;Appartement
5492;44143;44400;3;67.35;Appartement
5493;44154;44250;2;30.77;Maison
5494;44182;44730;2;45.2;Appartement
5495;44184;44600;2;32.58;Appartement
5496;45234;45000;2;34.05;Appartement
5497;49007;49100;4;79.66;Appartement
5498;49015;49240;4;96.83;Appartement
5499;50215;50560;2;45.82;Maison
5500;50356;50680;2;47.27;Maison
5501;50502;50000;4;84.79;Appartement
5502;51454;51100;3;44.54;Appartement
5503;54323;54400;3;62.12;Appartement
5504;56034;56340;1;28;Appartement
5505;56121;56100;3;54.53;Appartement
5506;59122;59400;4;72.87;Appartement
5507;59220;59155;3;62;Appartement
5508;59350;59777;1;28.46;Appartement
5509;59368;59110;2;40.27;Appartement
5510;59410;59370;3;65.48;Appartement
5511;59566;59320;3;59.63;Appartement
5512;59599;59200;3;72.47;Appartement
5513;60057;60000;4;76.35;Appartement
5514;60156;60280;3;67.3;Appartement
5515;60176;60800;3;72.99;Appartement
5516;60463;60180;3;66.04;Maison
5517;60482;60560;2;51.73;Maison
5518;62041;62000;2;32.45;Appartement
5519;62160;62200;2;40.02;Appartement
5520;62899;62179;2;48;Maison
5521;64483;64500;3;103.35;Appartement
5522;69085;69250;4;95.61;Appartement
5523;69092;69400;1;16.38;Appartement
5524;69244;69160;2;51.75;Appartement
5525;69244;69160;1;33.46;Appartement
5526;69244;69160;2;32.27;Appartement
5527;69264;69400;3;52.92;Appartement
5528;69273;69960;2;39.54;Appartement
5529;69282;69330;2;46.6;Appartement
5530;69385;69005;3;52.5;Appartement
5531;69389;69009;1;41.61;Appartement
5532;69389;69009;4;157.67;Appartement
5533;71106;71120;2;41.39;Appartement
5534;72181;72000;1;13.75;Appartement
5535;74010;74000;3;62.05;Appartement
5536;74010;74000;3;63.29;Appartement
5537;74123;74210;1;20.7;Appartement
5538;74134;74260;1;22.44;Appartement
5539;74190;74440;2;30.58;Appartement
5540;75101;75001;3;50.6;Appartement
5541;75103;75003;1;10.02;Appartement
5542;75103;75003;1;16.1;Appartement
5543;75104;75004;4;52.86;Appartement
5544;75104;75004;3;43.72;Appartement
5545;75105;75005;2;30.04;Appartement
5546;75105;75005;1;31;Appartement
5547;75105;75005;1;31.94;Appartement
5548;75106;75006;2;48.25;Appartement
5549;75106;75006;2;37.38;Appartement
5550;75107;75007;1;31.57;Appartement
5551;75107;75007;1;14.45;Appartement
5552;75108;75008;5;77.19;Appartement
5553;75110;75010;1;14.93;Appartement
5554;75111;75011;3;64.68;Appartement
5555;75111;75011;1;16.97;Appartement
5556;75111;75011;3;100;Appartement
5557;75111;75011;3;43.85;Appartement
5558;75112;75012;2;53.52;Appartement
5559;75112;75012;2;34.54;Appartement
5560;75112;75012;2;32.64;Appartement
5561;75112;75012;1;33.06;Appartement
5562;75112;75012;4;91.2;Appartement
5563;75112;75012;1;27.54;Appartement
5564;75112;75012;1;173.01;Appartement
5565;75112;75012;1;7.29;Appartement
5566;75112;75012;1;10.44;Appartement
5567;75113;75013;4;57.72;Appartement
5568;75113;75013;2;41.04;Appartement
5569;75114;75014;1;28.29;Appartement
5570;75114;75014;2;39.72;Appartement
5571;75114;75014;4;57.62;Appartement
5572;75115;75015;1;14.45;Appartement
5573;75116;75016;2;60.75;Appartement
5574;75116;75016;3;78.84;Appartement
5575;75116;75016;1;13.7;Appartement
5576;75116;75016;6;215.14;Appartement
5577;75117;75017;3;71.94;Appartement
5578;75117;75017;2;61.17;Appartement
5579;75117;75017;7;211.38;Appartement
5580;75117;75017;1;29.02;Appartement
5581;75117;75017;3;44.13;Appartement
5582;75117;75017;2;31.75;Appartement
5583;75117;75017;5;97.3;Appartement
5584;75117;75017;3;5;Appartement
5585;75118;75018;2;32.61;Appartement
5586;75118;75018;2;51.43;Appartement
5587;75118;75018;2;53.25;Appartement
5588;75118;75018;4;78.22;Appartement
5589;75118;75018;3;36.7;Appartement
5590;75118;75018;2;29.79;Appartement
5591;75118;75018;3;53.36;Appartement
5592;75119;75019;1;12.65;Appartement
5593;75119;75019;1;33.64;Appartement
5594;75120;75020;2;37.07;Appartement
5595;75120;75020;1;18.8;Appartement
5596;75120;75020;4;93.61;Appartement
5597;75120;75020;2;60.64;Appartement
5598;75120;75020;2;41.46;Appartement
5599;76341;76700;3;58.8;Appartement
5600;76351;76600;9;137.41;Maison
5601;76351;76600;1;24.83;Appartement
5602;77018;77700;4;73.7;Maison
5603;77058;77600;1;19.15;Appartement
5604;77058;77600;4;83.16;Appartement
5605;77061;77130;3;66.9;Appartement
5606;77117;77730;5;118.46;Appartement
5607;77128;77860;1;22.08;Appartement
5608;77132;77700;3;58.34;Appartement
5609;77153;77230;2;38.2;Appartement
5610;77169;77184;2;44.06;Appartement
5611;77249;77150;5;104.33;Maison
5612;77258;77185;1;50.93;Appartement
5613;77363;77181;3;90.61;Appartement
5614;77373;77340;3;59.44;Appartement
5615;77379;77160;4;75.63;Appartement
5616;78062;78650;3;60.98;Appartement
5617;78124;78420;3;45.55;Appartement
5618;78208;78990;4;85.06;Appartement
5619;78297;78280;4;81.05;Appartement
5620;78335;78520;4;77.95;Appartement
5621;78380;78580;2;40.76;Appartement
5622;78401;78250;5;81.94;Maison
5623;78423;78180;3;66.07;Appartement
5624;78481;78230;4;77.76;Appartement
5625;78621;78190;2;41.52;Appartement
5626;78640;78140;2;73.7;Appartement
5627;78646;78000;4;108.82;Appartement
5628;78646;78000;1;24.75;Appartement
5629;78688;78960;2;45.47;Appartement
5630;82096;82290;3;56.05;Appartement
5631;82121;82000;3;62.01;Appartement
5632;82125;82700;3;71.92;Appartement
5633;83047;83260;3;66.3;Appartement
5634;83070;83980;3;55;Appartement
5635;83070;83980;1;21.5;Appartement
5636;83071;83250;1;16.53;Appartement
5637;83123;83110;4;101.44;Maison
5638;83126;83500;3;79.02;Appartement
5639;83126;83500;1;29.82;Appartement
5640;83129;83140;2;32.95;Appartement
5641;83137;83200;1;9.83;Appartement
5642;83144;83160;4;88.45;Appartement
5643;84007;84000;1;10.51;Appartement
5644;84129;84700;4;68.17;Appartement
5645;85092;85200;5;79.91;Appartement
5646;85194;85100;2;35.61;Appartement
5647;85294;85360;2;24.41;Maison
5648;87085;87000;1;29.16;Appartement
5649;88075;88250;2;51.65;Appartement
5650;88122;88270;4;349.14;Appartement
5651;88160;88000;3;61.2;Appartement
5652;88196;88400;2;55.97;Appartement
5653;91021;91290;3;54;Appartement
5654;91027;91200;3;54.97;Appartement
5655;91097;91800;5;93.49;Maison
5656;91161;91380;3;62.12;Appartement
5657;91207;91520;3;61.01;Appartement
5658;91215;91860;2;53.33;Appartement
5659;91228;91000;4;78.33;Appartement
5660;91272;91190;3;63.25;Appartement
5661;91345;91160;3;54.22;Appartement
5662;91363;91460;5;111.98;Maison
5663;91477;91120;3;62.79;Appartement
5664;91521;91130;4;70.64;Appartement
5665;91533;91690;2;48.22;Maison
5666;91589;91600;3;62.01;Appartement
5667;92002;92160;4;95.27;Appartement
5668;92002;92160;2;45.72;Appartement
5669;92004;92600;2;31.03;Maison
5670;92004;92600;1;30.2;Appartement
5671;92004;92600;2;45.71;Appartement
5672;92009;92270;4;86.15;Appartement
5673;92012;92100;2;47.63;Appartement
5674;92012;92100;3;50.07;Appartement
5675;92012;92100;2;37.46;Appartement
5676;92012;92100;3;58.2;Appartement
5677;92012;92100;1;26.07;Appartement
5678;92012;92100;5;84.42;Appartement
5679;92019;92290;3;62.37;Appartement
5680;92019;92290;4;62.46;Appartement
5681;92020;92320;2;40.01;Appartement
5682;92023;92140;4;65.24;Appartement
5683;92024;92110;1;21.94;Appartement
5684;92025;92700;2;39.19;Appartement
5685;92026;92400;1;16.11;Appartement
5686;92026;92400;3;90.02;Appartement
5687;92032;92260;4;89.32;Appartement
5688;92035;92250;3;46.73;Appartement
5689;92035;92250;1;18.21;Appartement
5690;92035;92250;3;66.08;Appartement
5691;92048;92190;1;31.58;Appartement
5692;92049;92120;2;41.55;Appartement
5693;92050;92000;5;146.49;Maison
5694;92062;92800;3;86.01;Appartement
5695;92063;92500;1;20.6;Appartement
5696;92064;92210;3;63.09;Appartement
5697;92071;92330;6;138.26;Appartement
5698;92073;92150;4;110.06;Appartement
5699;93006;93170;2;48.95;Appartement
5700;93010;93140;3;62.78;Maison
5701;93029;93700;2;29.5;Appartement
5702;93031;93800;1;20.17;Appartement
5703;93048;93100;2;40.85;Appartement
5704;93048;93100;2;34.43;Appartement
5705;93049;93360;3;68.69;Appartement
5706;93053;93130;2;41.72;Appartement
5707;93055;93500;3;48.94;Appartement
5708;93057;93320;4;64.82;Maison
5709;93059;93380;1;30.54;Appartement
5710;93066;93200;3;53.75;Appartement
5711;93070;93400;1;19.49;Appartement
5712;93072;93240;3;56.85;Appartement
5713;93074;93410;2;49.29;Appartement
5714;93077;93250;5;105;Maison
5715;93078;93420;1;23.35;Appartement
5716;94002;94140;1;16.52;Appartement
5717;94019;94430;3;65.96;Appartement
5718;94022;94600;3;62.29;Appartement
5719;94022;94600;1;33.63;Appartement
5720;94046;94700;2;44.53;Appartement
5721;94046;94700;3;64.54;Appartement
5722;94056;94520;4;88.93;Maison
5723;94058;94170;1;24.65;Appartement
5724;94067;94160;1;17.02;Appartement
5725;94069;94410;2;33.18;Appartement
5726;94071;94370;2;48.19;Appartement
5727;94080;94300;1;39.27;Appartement
5728;95042;95560;2;44.67;Appartement
5729;95250;95470;3;49.56;Appartement
5730;95268;95140;4;63.27;Appartement
5731;95306;95220;4;100.71;Maison
5732;95428;95160;2;27.05;Appartement
5733;95500;95000;3;66.99;Appartement
5734;95563;95320;3;68.76;Appartement
5735;95572;95310;3;67.9;Appartement
5736;95580;95470;4;100.01;Maison
5737;95582;95110;2;53;Appartement
5738;95582;95110;2;35.4;Appartement
5739;95582;95110;4;66;Maison
5740;95582;95110;4;74.02;Appartement
5741;95637;95490;3;71.89;Appartement
5742;972206;97223;4;110.97;Maison
5743;972206;97223;2;41.86;Appartement
5744;972209;97200;2;33.86;Appartement
5745;972209;97200;2;35.59;Appartement
5746;974411;97400;2;58.87;Appartement
5747;1148;1590;4;200;Appartement
5748;1281;1210;4;112.93;Maison
5749;1354;1630;3;84.24;Appartement
5750;2722;2200;4;108.49;Appartement
5751;2810;2600;5;77.56;Appartement
5752;4006;4260;2;29.03;Appartement
5753;4088;4300;4;76.81;Appartement
5754;4094;4800;1;18.44;Appartement
5755;4094;4800;2;33.05;Appartement
5756;6004;6160;1;31.4;Appartement
5757;6004;6600;2;53.23;Appartement
5758;6012;6240;4;74.71;Appartement
5759;6027;6800;1;25.23;Appartement
5760;6029;6150;1;35.95;Appartement
5761;6029;6400;2;43.98;Appartement
5762;6030;6110;2;44.51;Appartement
5763;6030;6110;4;88.76;Appartement
5764;6033;6510;1;32.72;Appartement
